"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EA17","STINTFORECAST","TOT","PC_PA","A","2021",-0.548766666666667,
"EA17","STINTFORECAST","TOT","PC_PA","A","2022",0.341566666666666,
"EA17","STINTFORECAST","TOT","PC_PA","A","2023",3.385775,
"EA17","STINTFORECAST","TOT","PC_PA","A","2024",3.77736666666667,
"EA17","STINTFORECAST","TOT","PC_PA","A","2025",3.52736666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1991-Q1",11.2098836585852,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1991-Q2",10.5893774947545,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1991-Q3",10.662071383505,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1991-Q4",10.8606697154025,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1992-Q1",10.9841087540673,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1992-Q2",11.1133590106631,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1992-Q3",12.0385780866788,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1992-Q4",11.4205225302694,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1993-Q1",10.6901396835104,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1993-Q2",9.10250047293719,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1993-Q3",8.20170032069263,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1993-Q4",7.51456038586456,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1994-Q1",6.94103757952364,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1994-Q2",6.47435007951916,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1994-Q3",6.45538140481975,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1994-Q4",6.55911949761879,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1995-Q1",6.88742670808494,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1995-Q2",6.95474987600306,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1995-Q3",6.52431834881772,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1995-Q4",6.32092790712803,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1996-Q1",5.52369006404944,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1996-Q2",5.12337047748333,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1996-Q3",4.99794797342937,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1996-Q4",4.62204544666091,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1997-Q1",4.5021585363284,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1997-Q2",4.40326953590485,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1997-Q3",4.41876061450263,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1997-Q4",4.6139857900385,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1998-Q1",4.39335114540999,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1998-Q2",4.22922956665057,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1998-Q3",4.13694187988439,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1998-Q4",3.83880003450831,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1999-Q1",3.30150329808201,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1999-Q2",2.83989987905596,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1999-Q3",2.90097617251745,
"EA17","STINTFORECAST","TOT","PC_PA","Q","1999-Q4",3.62264546775962,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2000-Q1",3.65664193810665,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2000-Q2",4.33542807717213,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2000-Q3",4.78704783229641,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2000-Q4",5.04668690174918,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2001-Q1",4.76220004937391,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2001-Q2",4.60838077345441,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2001-Q3",4.28664974755699,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2001-Q4",3.46562810798025,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2002-Q1",3.39674793151046,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2002-Q2",3.48030582829719,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2002-Q3",3.39324384877677,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2002-Q4",3.138680052317,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2003-Q1",2.71623671319982,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2003-Q2",2.39519987234945,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2003-Q3",2.17366435635371,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2003-Q4",2.18275116572722,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2004-Q1",2.09605213730471,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2004-Q2",2.10809009597269,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2004-Q3",2.13571198557997,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2004-Q4",2.18332853544519,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2005-Q1",2.15436566041679,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2005-Q2",2.1362547330273,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2005-Q3",2.14241623044172,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2005-Q4",2.35424821234849,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2006-Q1",2.6223626296473,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2006-Q2",2.89974522023339,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2006-Q3",3.23433428223779,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2006-Q4",3.6039613425346,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2007-Q1",3.82811956590909,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2007-Q2",4.08057899515034,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2007-Q3",4.51290341301651,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2007-Q4",4.74810138669689,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2008-Q1",4.49309575618646,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2008-Q2",4.86351135132968,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2008-Q3",4.98533909277404,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2008-Q4",4.24850925783428,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2009-Q1",2.05791242836121,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2009-Q2",1.36626081821587,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2009-Q3",0.921625373114557,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2009-Q4",0.761224850899971,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2010-Q1",0.674765505849045,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2010-Q2",0.693017360139062,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2010-Q3",0.878952111277259,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2010-Q4",1.02228394355038,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2011-Q1",1.09359891750424,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2011-Q2",1.41102863390512,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2011-Q3",1.56151071091043,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2011-Q4",1.4964372173315,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2012-Q1",1.04507542249675,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2012-Q2",0.698419281947132,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2012-Q3",0.361245850222382,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2012-Q4",0.197769026493908,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2013-Q1",0.21305895411723,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2013-Q2",0.209004145473156,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2013-Q3",0.224486233568115,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2013-Q4",0.241494100140732,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2014-Q1",0.295547136999923,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2014-Q2",0.298938188893058,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2014-Q3",0.165089654893306,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2014-Q4",0.0818448182234516,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2015-Q1",0.0460333333333333,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2015-Q2",-0.00653333333333333,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2015-Q3",-0.0278,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2015-Q4",-0.0891666666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2016-Q1",-0.186066666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2016-Q2",-0.2581,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2016-Q3",-0.2981,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2016-Q4",-0.3125,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2017-Q1",-0.3278,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2017-Q2",-0.329966666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2017-Q3",-0.329633333333333,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2017-Q4",-0.3288,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2018-Q1",-0.3283,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2018-Q2",-0.325233333333333,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2018-Q3",-0.3195,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2018-Q4",-0.315333333333333,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2019-Q1",-0.308533333333333,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2019-Q2",-0.3171,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2019-Q3",-0.396733333333333,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2019-Q4",-0.402966666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2020-Q1",-0.4055,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2020-Q2",-0.300666666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2020-Q3",-0.471733333333333,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2020-Q4",-0.5227,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2021-Q1",-0.542466666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2021-Q2",-0.5404,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2021-Q3",-0.5458,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2021-Q4",-0.5664,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2022-Q1",-0.529,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2022-Q2",-0.3576,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2022-Q3",0.480733333333333,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2022-Q4",1.77213333333333,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2023-Q1",2.63193333333333,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2023-Q2",3.35643333333333,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2023-Q3",3.77736666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2023-Q4",3.77736666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2024-Q1",3.77736666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2024-Q2",3.77736666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2024-Q3",3.77736666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2024-Q4",3.77736666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2025-Q1",3.77736666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2025-Q2",3.52736666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2025-Q3",3.52736666666667,
"EA17","STINTFORECAST","TOT","PC_PA","Q","2025-Q4",3.27736666666667,
"BGR","STINTFORECAST","TOT","PC_PA","A","1999",6.09,
"BGR","STINTFORECAST","TOT","PC_PA","A","2000",4.92973739514053,
"BGR","STINTFORECAST","TOT","PC_PA","A","2001",5.05416666666667,
"BGR","STINTFORECAST","TOT","PC_PA","A","2002",5.01064373132108,
"BGR","STINTFORECAST","TOT","PC_PA","A","2003",3.68166666666667,
"BGR","STINTFORECAST","TOT","PC_PA","A","2004",3.73916666666667,
"BGR","STINTFORECAST","TOT","PC_PA","A","2005",3.61666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","A","2006",3.68916666666667,
"BGR","STINTFORECAST","TOT","PC_PA","A","2007",4.89833333333333,
"BGR","STINTFORECAST","TOT","PC_PA","A","2008",7.14083333333333,
"BGR","STINTFORECAST","TOT","PC_PA","A","2009",5.72,
"BGR","STINTFORECAST","TOT","PC_PA","A","2010",4.12333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","A","2011",3.75916666666667,
"BGR","STINTFORECAST","TOT","PC_PA","A","2012",2.25166666666667,
"BGR","STINTFORECAST","TOT","PC_PA","A","2013",1.1375,
"BGR","STINTFORECAST","TOT","PC_PA","A","2014",0.778333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","A","2015",0.5425,
"BGR","STINTFORECAST","TOT","PC_PA","A","2016",0.153333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","A","2017",0.0950000000000001,
"BGR","STINTFORECAST","TOT","PC_PA","A","2018",-0.186593524036032,
"BGR","STINTFORECAST","TOT","PC_PA","A","2019",-0.453638378373668,
"BGR","STINTFORECAST","TOT","PC_PA","A","2020",-0.55352742059136,
"BGR","STINTFORECAST","TOT","PC_PA","A","2021",-0.630695625337583,
"BGR","STINTFORECAST","TOT","PC_PA","A","2022",-0.0551064750927808,
"BGR","STINTFORECAST","TOT","PC_PA","A","2023",2.4175,
"BGR","STINTFORECAST","TOT","PC_PA","A","2024",2.9,
"BGR","STINTFORECAST","TOT","PC_PA","A","2025",2.6,
"ROU","STINTFORECAST","TOT","PC_PA","A","2005",5.38333333333333,
"ROU","STINTFORECAST","TOT","PC_PA","A","2006",8.0875,
"ROU","STINTFORECAST","TOT","PC_PA","A","2007",7.23666666666667,
"ROU","STINTFORECAST","TOT","PC_PA","A","2008",12.255,
"ROU","STINTFORECAST","TOT","PC_PA","A","2009",11.3633333333333,
"ROU","STINTFORECAST","TOT","PC_PA","A","2010",6.51,
"ROU","STINTFORECAST","TOT","PC_PA","A","2011",5.57083333333334,
"ROU","STINTFORECAST","TOT","PC_PA","A","2012",5.09916666666667,
"ROU","STINTFORECAST","TOT","PC_PA","A","2013",3.97583333333333,
"ROU","STINTFORECAST","TOT","PC_PA","A","2014",2.28583333333334,
"ROU","STINTFORECAST","TOT","PC_PA","A","2015",1.10083333333333,
"ROU","STINTFORECAST","TOT","PC_PA","A","2016",0.580833333333333,
"ROU","STINTFORECAST","TOT","PC_PA","A","2017",0.948333333333334,
"ROU","STINTFORECAST","TOT","PC_PA","A","2018",2.60166666666667,
"ROU","STINTFORECAST","TOT","PC_PA","A","2019",2.9725,
"ROU","STINTFORECAST","TOT","PC_PA","A","2020",2.23833333333334,
"ROU","STINTFORECAST","TOT","PC_PA","A","2021",1.66916666666667,
"ROU","STINTFORECAST","TOT","PC_PA","A","2022",6.025,
"ROU","STINTFORECAST","TOT","PC_PA","A","2023",6.50166666666667,
"ROU","STINTFORECAST","TOT","PC_PA","A","2024",6.27333333333333,
"ROU","STINTFORECAST","TOT","PC_PA","A","2025",5.89833333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","1999-Q4",6.09,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2000-Q1",4.08333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2000-Q2",5.2336379371862,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2000-Q3",5.15085224478761,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2000-Q4",5.25112606525498,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2001-Q1",4.46,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2001-Q2",4.97,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2001-Q3",5.49333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2001-Q4",5.29333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2002-Q1",5.31331662899395,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2002-Q2",4.98692378279465,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2002-Q3",5.51566784682904,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2002-Q4",4.22666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2003-Q1",3.09333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2003-Q2",4.26666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2003-Q3",3.65,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2003-Q4",3.71666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2004-Q1",3.45,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2004-Q2",4.42333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2004-Q3",3.46666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2004-Q4",3.61666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2005-Q1",3.63,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2005-Q2",3.61666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2005-Q3",3.61666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2005-Q4",3.60333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2006-Q1",3.59666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2006-Q2",3.59333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2006-Q3",3.69,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2006-Q4",3.87666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2007-Q1",4.11333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2007-Q2",4.41,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2007-Q3",4.91333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2007-Q4",6.15666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2008-Q1",6.62666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2008-Q2",6.89,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2008-Q3",7.27333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2008-Q4",7.77333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2009-Q1",6.74,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2009-Q2",5.99,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2009-Q3",5.36666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2009-Q4",4.78333333333334,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2010-Q1",4.30666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2010-Q2",4.19333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2010-Q3",4.02333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2010-Q4",3.97,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2011-Q1",3.89666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2011-Q2",3.76666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2011-Q3",3.72,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2011-Q4",3.65333333333334,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2012-Q1",3.14666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2012-Q2",2.58333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2012-Q3",1.81,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2012-Q4",1.46666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2013-Q1",1.24333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2013-Q2",1.21,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2013-Q3",1.10666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2013-Q4",0.99,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2014-Q1",0.893333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2014-Q2",0.823333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2014-Q3",0.726666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2014-Q4",0.67,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2015-Q1",0.613333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2015-Q2",0.55,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2015-Q3",0.516666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2015-Q4",0.49,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2016-Q1",0.206666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2016-Q2",0.133333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2016-Q3",0.14,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2016-Q4",0.133333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2017-Q1",0.116666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2017-Q2",0.11,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2017-Q3",0.1,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2017-Q4",0.0533333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2018-Q1",0.00666666666666667,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2018-Q2",-0.164333333333333,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2018-Q3",-0.279612876134719,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2018-Q4",-0.309094553342741,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2019-Q1",-0.441103559667554,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2019-Q2",-0.410945899325701,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2019-Q3",-0.452506809192757,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2019-Q4",-0.509997245308661,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2020-Q1",-0.517776167825343,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2020-Q2",-0.579778922516683,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2020-Q3",-0.546263786524487,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2020-Q4",-0.570290805498927,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2021-Q1",-0.594317824473366,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2021-Q2",-0.618344843447805,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2021-Q3",-0.647050910389768,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2021-Q4",-0.663068923039394,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2022-Q1",-0.690425900371123,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2022-Q2",-0.62,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2022-Q3",-0.0200000000000005,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2022-Q4",1.11,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2023-Q1",2.17,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2023-Q2",2.3,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2023-Q3",2.6,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2023-Q4",2.6,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2024-Q1",3,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2024-Q2",2.8,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2024-Q3",3,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2024-Q4",2.8,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2025-Q1",2.6,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2025-Q2",2.6,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2025-Q3",2.6,
"BGR","STINTFORECAST","TOT","PC_PA","Q","2025-Q4",2.6,
"COL","STINTFORECAST","TOT","PC_PA","Q","1986-Q1",32.14,
"COL","STINTFORECAST","TOT","PC_PA","Q","1986-Q2",30.4366666666667,
"COL","STINTFORECAST","TOT","PC_PA","Q","1986-Q3",31.2066666666667,
"COL","STINTFORECAST","TOT","PC_PA","Q","1986-Q4",31.6633333333333,
"COL","STINTFORECAST","TOT","PC_PA","Q","1987-Q1",30.6266666666667,
"COL","STINTFORECAST","TOT","PC_PA","Q","1987-Q2",29.8066666666667,
"COL","STINTFORECAST","TOT","PC_PA","Q","1987-Q3",30.56,
"COL","STINTFORECAST","TOT","PC_PA","Q","1987-Q4",32.1666666666667,
"COL","STINTFORECAST","TOT","PC_PA","Q","1988-Q1",32.72,
"COL","STINTFORECAST","TOT","PC_PA","Q","1988-Q2",34.9433333333333,
"COL","STINTFORECAST","TOT","PC_PA","Q","1988-Q3",34.21,
"COL","STINTFORECAST","TOT","PC_PA","Q","1988-Q4",31.9633333333333,
"COL","STINTFORECAST","TOT","PC_PA","Q","1989-Q1",32.8133333333333,
"COL","STINTFORECAST","TOT","PC_PA","Q","1989-Q2",33.7466666666667,
"COL","STINTFORECAST","TOT","PC_PA","Q","1989-Q3",33.84,
"COL","STINTFORECAST","TOT","PC_PA","Q","1989-Q4",34.51,
"COL","STINTFORECAST","TOT","PC_PA","Q","1990-Q1",34.4066666666667,
"COL","STINTFORECAST","TOT","PC_PA","Q","1990-Q2",35.9166666666667,
"COL","STINTFORECAST","TOT","PC_PA","Q","1990-Q3",37.42,
"COL","STINTFORECAST","TOT","PC_PA","Q","1990-Q4",38.02,
"COL","STINTFORECAST","TOT","PC_PA","Q","1991-Q1",35.7866666666667,
"COL","STINTFORECAST","TOT","PC_PA","Q","1991-Q2",37.0733333333333,
"COL","STINTFORECAST","TOT","PC_PA","Q","1991-Q3",38.36,
"COL","STINTFORECAST","TOT","PC_PA","Q","1991-Q4",37.68,
"COL","STINTFORECAST","TOT","PC_PA","Q","1992-Q1",29.9433333333333,
"COL","STINTFORECAST","TOT","PC_PA","Q","1992-Q2",24.59,
"COL","STINTFORECAST","TOT","PC_PA","Q","1992-Q3",24.8433333333333,
"COL","STINTFORECAST","TOT","PC_PA","Q","1992-Q4",27.31,
"COL","STINTFORECAST","TOT","PC_PA","Q","1993-Q1",26.4533333333333,
"COL","STINTFORECAST","TOT","PC_PA","Q","1993-Q2",26.5366666666667,
"COL","STINTFORECAST","TOT","PC_PA","Q","1993-Q3",24.7166666666667,
"COL","STINTFORECAST","TOT","PC_PA","Q","1993-Q4",25.6233333333333,
"COL","STINTFORECAST","TOT","PC_PA","Q","1994-Q1",25.4733333333333,
"COL","STINTFORECAST","TOT","PC_PA","Q","1994-Q2",26.59,
"COL","STINTFORECAST","TOT","PC_PA","Q","1994-Q3",30.2266666666667,
"COL","STINTFORECAST","TOT","PC_PA","Q","1994-Q4",35.3733333333333,
"COL","STINTFORECAST","TOT","PC_PA","Q","1995-Q1",33.9133333333333,
"COL","STINTFORECAST","TOT","PC_PA","Q","1995-Q2",34.83,
"COL","STINTFORECAST","TOT","PC_PA","Q","1995-Q3",29.7966666666667,
